VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio
3252,E & J GALLO WINERY,7374,New Amsterdam Mango Vodka,6.86,8.99,750.0,7887,54104.82,6189.0,64214.11,42063.54,4876.78,61966.91,10109.29,15.74,0.78,1.19
9815,WINE GROUP INC,31454,Foxhorn SE Chard Australia,4.79,8.99,1500.0,11295,54103.05,11241.0,84626.59,35317.54,2520.03,27100.41,30523.54,36.07,1.0,1.56
4425,MARTIGNETTI COMPANIES,27202,DeLoach Sonoma Cnty Chard,6.8,9.99,750.0,7953,54080.4,5659.0,56533.41,14205.78,634.54,144929.24,2453.01,4.34,0.71,1.05
3664,WILLIAM GRANT & SONS INC,4149,Sailor Jerry Spiced Navy Rum,1.16,1.49,50.0,46613,54071.08,45503.0,67799.47,15506.43,2378.71,30234.42,13728.39,20.25,0.98,1.25
8004,SAZERAC CO INC,2196,Canadian Hunter Whiskey,10.6,13.99,1750.0,5099,54049.4,4152.0,49782.48,24183.83,7629.91,50293.62,-4266.92,-8.57,0.81,0.92
8352,LUXCO INC,1135,Rebel Reserve Bourbon,15.62,19.99,750.0,3459,54029.58,3383.0,69740.17,56916.34,2667.95,10261.6,15710.59,22.53,0.98,1.29
17035,PERNOD RICARD USA,5334,Kahlua Especial,17.82,22.99,750.0,3027,53941.14,3002.0,69691.98,56159.82,2367.07,123780.22,15750.84,22.6,0.99,1.29
7153,PINE STATE TRADING CO,19302,Tomaiolo Chianti Clsco Rsva,7.43,11.99,750.0,7257,53919.51,6031.0,72006.69,38544.8,670.96,15884.82,18087.18,25.12,0.83,1.34
9165,ULTRA BEVERAGE COMPANY LLP,32479,Danzante Del Vnzi Pnt Grigio,6.75,9.99,750.0,7988,53919.0,6488.0,63914.44,34537.69,721.69,68054.7,9995.44,15.64,0.81,1.19
11567,CAMPARI AMERICA,8420,Frangelico Hazelnut Liqueur,31.0,42.99,1750.0,1739,53909.0,1769.0,71714.31,55180.38,3252.34,20964.81,17805.31,24.83,1.02,1.33
9744,FREDERICK WILDMAN & SONS,16129,Pol Roger Brut,25.33,39.99,750.0,2128,53902.24,2496.0,96260.04,37495.2,278.63,3999.93,42357.8,44.0,1.17,1.79
660,SAZERAC NORTH AMERICA INC.,3970,El Toro Gold,6.78,9.29,750.0,7949,53894.22,7768.0,72164.72,44554.84,6120.05,17932.33,18270.5,25.32,0.98,1.34
12546,JIM BEAM BRANDS COMPANY,3910,Hornitos Plata Tequila,8.84,11.49,375.0,6093,53862.12,6229.0,73886.21,58294.49,2439.53,123880.97,20024.09,27.1,1.02,1.37
9165,ULTRA BEVERAGE COMPANY LLP,934,Tanteo Jalapeno Tequila,26.08,35.99,750.0,2065,53855.2,1990.0,74696.1,55957.09,1568.71,68054.7,20840.9,27.9,0.96,1.39
4425,MARTIGNETTI COMPANIES,21469,St Supery Cab Svgn,19.6,29.99,750.0,2745,53802.0,2946.0,95233.54,60983.21,326.81,144929.24,41431.54,43.51,1.07,1.77
653,STATE WINE & SPIRITS,463,Kirk & Sweeney 12Yr Old Rum,24.63,33.99,750.0,2182,53742.66,2070.0,69477.3,57706.81,1632.71,8014.98,15734.64,22.65,0.95,1.29
8004,SAZERAC CO INC,5197,Southern Comfort,5.75,8.99,375.0,9343,53722.25,9321.0,78594.79,43313.69,3659.41,50293.62,24872.54,31.65,1.0,1.46
3960,DIAGEO NORTH AMERICA INC,1657,Dalwhinnie Distillers Edtion,51.46,69.99,750.0,1042,53621.32,1013.0,70899.87,53822.31,798.58,257032.07,17278.55,24.37,0.97,1.32
3924,HEAVEN HILL DISTILLERIES,4176,Blackheart Spiced Rum,8.02,10.99,750.0,6680,53573.6,6646.0,76507.54,55411.04,5237.79,14069.87,22933.94,29.98,0.99,1.43
7153,PINE STATE TRADING CO,24840,Honig Svgn Bl Napa,8.44,13.99,750.0,6332,53442.08,5289.0,81443.11,40942.5,588.66,15884.82,28001.03,34.38,0.84,1.52
4425,MARTIGNETTI COMPANIES,46985,Rodney Strong Cab Svgn Alexa,15.75,22.99,750.0,3393,53439.75,2793.0,66305.07,36386.76,310.28,144929.24,12865.32,19.4,0.82,1.24
3252,E & J GALLO WINERY,10420,Barefoot Moscato Cal,3.35,6.29,750.0,15927,53355.45,15992.0,93955.78,41885.28,1783.61,61966.91,40600.33,43.21,1.0,1.76
1392,CONSTELLATION BRANDS INC,6183,Clos du Bois Svgn Bl N Cst,5.99,8.99,750.0,8904,53334.96,8691.0,81789.09,39002.04,968.11,79528.99,28454.13,34.79,0.98,1.53
8004,SAZERAC CO INC,2957,Glenfarclas 12-Yr Scotch,25.89,35.99,750.0,2060,53333.4,2004.0,73143.96,55028.94,1580.01,50293.62,19810.56,27.08,0.97,1.37
12546,JIM BEAM BRANDS COMPANY,1395,Old Crow,5.88,8.99,750.0,9066,53308.08,9000.0,75297.0,56148.02,7093.59,123880.97,21988.92,29.2,0.99,1.41
653,STATE WINE & SPIRITS,21100,Robert Hall 13 Syrah,9.39,13.99,750.0,5676,53297.64,5341.0,74720.59,31953.16,595.94,8014.98,21422.95,28.67,0.94,1.4
11567,CAMPARI AMERICA,5142,Carolans Irish Cream,17.45,26.49,1750.0,3053,53274.85,3926.0,94657.74,69949.09,7216.93,20964.81,41382.89,43.72,1.29,1.78
4425,MARTIGNETTI COMPANIES,26016,Kuleto Native Son Napa Red,9.45,13.99,750.0,5629,53194.05,5445.0,76175.55,31365.58,608.04,144929.24,22981.5,30.17,0.97,1.43
17035,PERNOD RICARD USA,904,Malibu Rum,12.22,17.99,1000.0,4349,53144.78,4334.0,76795.66,37030.11,4550.7,123780.22,23650.88,30.8,1.0,1.45
3960,DIAGEO NORTH AMERICA INC,2862,Pinch 15-Yr by Haig & Haig,27.68,35.99,750.0,1919,53117.92,1844.0,67732.56,53592.4,1454.35,257032.07,14614.64,21.58,0.96,1.28
17035,PERNOD RICARD USA,5739,Malibu Rum,1.53,1.99,50.0,34717,53117.01,33707.0,67076.93,20893.01,1751.62,123780.22,13959.92,20.81,0.97,1.26
9165,ULTRA BEVERAGE COMPANY LLP,2734,Nikka Pure Malt whiskey,54.75,68.99,750.0,970,53107.5,728.0,49549.72,43558.6,574.44,68054.7,-3557.78,-7.18,0.75,0.93
3960,DIAGEO NORTH AMERICA INC,3607,Smirnoff Citrus Vodka,0.72,0.99,50.0,73746,53097.12,73445.0,72710.55,14578.74,3840.4,257032.07,19613.43,26.97,1.0,1.37
12546,JIM BEAM BRANDS COMPANY,2926,Teachers Highland Cream,21.87,27.99,1750.0,2427,53078.49,2331.0,65934.69,47273.27,4285.06,123880.97,12856.2,19.5,0.96,1.24
90056,SWEET BABY VINEYARD,16669,Sweet Baby Vyds Blueberry,8.55,12.99,750.0,6206,53061.3,5459.0,70912.41,46504.2,605.2,703.64,17851.11,25.17,0.88,1.34
9552,M S WALKER INC,27042,Luna di Luna Chard/Pnt Grigo,6.53,9.99,750.0,8122,53036.66,7993.0,79616.07,39850.48,889.53,55551.82,26579.41,33.38,0.98,1.5
8673,STE MICHELLE WINE ESTATES,39750,Red Diamond Merlot Wash,5.13,11.99,750.0,10313,52905.69,10396.0,90029.24,36971.7,1160.16,15919.7,37123.55,41.23,1.01,1.7
12546,JIM BEAM BRANDS COMPANY,2254,Canadian Club Triple Aged,10.31,14.99,750.0,5129,52879.99,5131.0,68543.69,51425.5,4045.03,123880.97,15663.7,22.85,1.0,1.3
11567,CAMPARI AMERICA,3918,Cabo Wabo Anejo Tequila,33.07,42.99,750.0,1599,52878.93,1514.0,66420.86,58913.57,1194.69,20964.81,13541.93,20.39,0.95,1.26
9552,M S WALKER INC,25567,Saddleback Clrs 11 Cab Svgn,24.67,37.99,750.0,2142,52843.14,1084.0,41181.16,20552.59,120.69,55551.82,-11661.98,-28.32,0.51,0.78
10754,PERFECTA WINES,2547,WhistlePig 10Yr Straight Rye,5.18,6.99,50.0,10193,52799.74,7749.0,54165.51,28512.21,397.11,28720.52,1365.77,2.52,0.76,1.03
10754,PERFECTA WINES,8048,Coole Swan Irish Cream,20.73,27.99,750.0,2544,52737.12,1866.0,46856.34,26187.6,1470.07,28720.52,-5880.78,-12.55,0.73,0.89
3252,E & J GALLO WINERY,25808,Edna Valley Chard,7.84,11.99,750.0,6719,52676.96,6427.0,74889.73,32989.8,716.41,61966.91,22212.77,29.66,0.96,1.42
4425,MARTIGNETTI COMPANIES,13662,Duckhorn Decoy Svgn Bl,9.43,14.99,750.0,5578,52600.54,4768.0,82049.56,36413.36,531.56,144929.24,29449.02,35.89,0.85,1.56
9552,M S WALKER INC,1727,West Cork Irish Whiskey,17.05,24.99,750.0,3085,52599.25,2698.0,59329.02,48202.08,2127.77,55551.82,6729.77,11.34,0.87,1.13
2561,EDRINGTON AMERICAS,2512,The Macallan 12 Yr Old,25.36,34.99,375.0,2072,52545.92,1831.0,64066.69,46221.79,717.62,9654.5,11520.77,17.98,0.88,1.22
12546,JIM BEAM BRANDS COMPANY,1515,Old Overholt,10.14,15.99,750.0,5180,52525.2,4743.0,73156.57,42541.43,3736.53,123880.97,20631.37,28.2,0.92,1.39
17035,PERNOD RICARD USA,2521,Jameson Gold Rsv,69.22,89.99,750.0,757,52399.54,717.0,67632.83,56624.0,565.66,123780.22,15233.29,22.52,0.95,1.29
4425,MARTIGNETTI COMPANIES,26762,Chalk Hill Pnt Nr Sonoma Cst,9.72,14.49,750.0,5389,52381.08,3430.0,51414.2,11556.29,384.85,144929.24,-966.88,-1.88,0.64,0.98
1273,CALEDONIA SPIRITS INC,2828,Tom Cat Barrel Aged Gin,33.81,46.99,750.0,1548,52337.88,1252.0,56959.48,43649.41,986.83,1319.77,4621.6,8.11,0.81,1.09
3252,E & J GALLO WINERY,6529,W Hill Cab Svgn Napa,23.17,34.99,750.0,2257,52294.69,2142.0,74948.58,49335.9,237.28,61966.91,22653.89,30.23,0.95,1.43
12546,JIM BEAM BRANDS COMPANY,1309,Makers Mark Cask Strength,44.44,59.99,750.0,1176,52261.44,910.0,55872.9,37029.97,717.39,123880.97,3611.46,6.46,0.77,1.07
1485,CASTLE BRANDS CORP.,8485,Gozio Amaretto,13.23,18.99,750.0,3947,52218.81,4407.0,80290.93,58818.77,3473.99,8497.59,28072.12,34.96,1.12,1.54
3664,WILLIAM GRANT & SONS INC,3476,Reyka Vodka,15.5,19.99,750.0,3368,52204.0,3916.0,81445.84,64273.18,3087.67,30234.42,29241.84,35.9,1.16,1.56
3252,E & J GALLO WINERY,34825,J Vineyards Pnt Gris,9.73,19.99,750.0,5362,52172.26,5265.0,70290.35,32949.51,586.67,61966.91,18118.09,25.78,0.98,1.35
1392,CONSTELLATION BRANDS INC,26817,Ravenswood Vntrs Blnd Merlot,5.47,7.99,750.0,9532,52140.04,9333.0,71148.67,32889.3,1040.9,79528.99,19008.63,26.72,0.98,1.36
5992,MCCORMICK DISTILLING CO,3663,Tarantula Azul Tequila,10.76,13.99,750.0,4845,52132.2,4749.0,66438.51,47803.83,3742.52,1567.85,14306.31,21.53,0.98,1.27
3960,DIAGEO NORTH AMERICA INC,1989,Johnnie Walker Black Tin,25.36,34.99,750.0,2054,52089.44,1950.0,72877.5,45550.83,1536.66,257032.07,20788.06,28.52,0.95,1.4
17035,PERNOD RICARD USA,8050,Absolut Mandrin,12.77,16.99,750.0,4076,52050.52,4460.0,78169.4,59251.2,3516.86,123780.22,26118.88,33.41,1.09,1.5
7245,PROXIMO SPIRITS INC.,5714,Jose Cuervo Lime Margarita,7.14,9.99,200.0,7288,52036.32,7278.0,72707.22,47902.05,1528.38,38994.78,20670.9,28.43,1.0,1.4
480,BACARDI USA INC,2258,Dewars Special Reserve 12 Yr,9.77,16.99,375.0,5326,52035.02,4850.0,66365.5,47049.96,1901.2,89286.27,14330.48,21.59,0.91,1.28
4425,MARTIGNETTI COMPANIES,25138,Terlatto & Chapoutier Shiraz,13.79,19.99,750.0,3773,52029.67,3045.0,60869.55,24087.95,340.16,144929.24,8839.88,14.52,0.81,1.17
12546,JIM BEAM BRANDS COMPANY,661,Red Stag by Jim Beam,9.99,16.99,750.0,5207,52017.93,5953.0,90718.47,70366.86,4693.62,123880.97,38700.54,42.66,1.14,1.74
9165,ULTRA BEVERAGE COMPANY LLP,21329,Masi Campofiorin,10.52,17.99,750.0,4939,51958.28,4766.0,75564.46,36050.74,531.08,68054.7,23606.18,31.24,0.96,1.45
4466,AMERICAN VINTAGE BEVERAGE,3140,TGI Fridays Orange Dream,11.19,14.99,1750.0,4640,51921.6,3890.0,50531.1,30071.85,7149.25,793.91,-1390.5,-2.75,0.84,0.97
516,BANFI PRODUCTS CORP,10874,Cantine Maschio Prosecco Brt,7.53,10.99,750.0,6891,51889.23,6810.0,75899.9,30391.75,760.48,8510.41,24010.67,31.63,0.99,1.46
11567,CAMPARI AMERICA,8408,Wild Turkey American Honey,22.21,29.99,1750.0,2336,51882.56,2531.0,92830.69,68014.46,4653.02,20964.81,40948.13,44.11,1.08,1.79
2000,SOUTHERN WINE & SPIRITS NE,30602,Zardetto Prosecco Conegliano,8.27,12.99,750.0,6269,51844.63,6027.0,79471.73,39857.29,670.76,19016.59,27627.1,34.76,0.96,1.53
9552,M S WALKER INC,46476,Tilia Malbec Mendoza,6.89,9.99,750.0,7519,51805.91,8724.0,88866.76,44140.74,971.6,55551.82,37060.85,41.7,1.16,1.72
3960,DIAGEO NORTH AMERICA INC,4363,Capt Morgan Black Spiced Rum,23.73,32.99,1750.0,2180,51731.4,2324.0,76668.76,62812.96,4273.41,257032.07,24937.36,32.53,1.07,1.48
1587,VINEYARD BRANDS INC,24634,Marques de Caceres RSV Red,10.27,16.99,750.0,5030,51658.1,4515.0,77100.85,41265.92,502.16,6070.09,25442.75,33.0,0.9,1.49
7153,PINE STATE TRADING CO,25883,Honig Cab Svgn Napa,24.82,36.99,750.0,2081,51650.42,2242.0,83399.58,45041.92,249.27,15884.82,31749.16,38.07,1.08,1.61
480,BACARDI USA INC,8653,M & R Extra Dry Vermouth,3.53,5.29,375.0,14627,51633.31,14621.0,77345.09,48064.94,838.99,89286.27,25711.78,33.24,1.0,1.5
6359,OLE SMOKY DISTILLERY LLC,1725,Ole Smoky White Lightnin',14.17,19.99,750.0,3638,51550.46,3735.0,70589.65,55131.8,2944.94,1922.0,19039.19,26.97,1.03,1.37
480,BACARDI USA INC,4075,Bacardi Pineapple Fusion,15.87,19.99,1750.0,3247,51529.89,3246.0,70123.54,55226.52,5967.96,89286.27,18593.65,26.52,1.0,1.36
2242,DELICATO VINEYARDS INC,16441,Bota Box RedVolution,10.96,17.99,3000.0,4700,51512.0,4558.0,84026.42,62422.21,2051.1,7982.65,32514.42,38.7,0.97,1.63
8673,STE MICHELLE WINE ESTATES,28138,Columbia Crest Grand Chard,6.16,8.99,750.0,8360,51497.6,10411.0,99272.13,34454.31,1163.7,15919.7,47774.53,48.12,1.25,1.93
9552,M S WALKER INC,25577,Parducci 13 True Grit Cab Sv,9.45,13.99,750.0,5442,51426.9,5442.0,76133.58,24048.81,609.53,55551.82,24706.68,32.45,1.0,1.48
3960,DIAGEO NORTH AMERICA INC,3595,Smirnoff Blue 100 Proof,12.02,15.99,750.0,4278,51421.56,4653.0,74401.47,56668.56,3668.46,257032.07,22979.91,30.89,1.09,1.45
17035,PERNOD RICARD USA,5759,Malibu Tropical Banana Rum,9.44,11.99,750.0,5441,51363.04,4798.0,62351.02,42077.68,3780.95,123780.22,10987.98,17.62,0.88,1.21
9165,ULTRA BEVERAGE COMPANY LLP,25554,Brotte Espirit CdR,9.14,13.99,750.0,5612,51293.68,5332.0,42674.68,15654.46,596.25,68054.7,-8619.0,-20.2,0.95,0.83
516,BANFI PRODUCTS CORP,6234,C Y Toro Front Cab/Merlot,4.54,7.99,1500.0,11276,51193.04,10071.0,92977.79,44818.48,2255.65,8510.41,41784.75,44.94,0.89,1.82
8352,LUXCO INC,5348,St Brendans Irish Cream,7.85,11.99,750.0,6511,51111.35,6250.0,75099.5,53350.16,4926.63,10261.6,23988.15,31.94,0.96,1.47
2496,DUGGANS DISTILLED PRODUCTS,3709,Aslanoff Vodka,10.52,13.99,1750.0,4858,51106.16,3079.0,43075.21,24230.68,5658.6,939.27,-8030.95,-18.64,0.63,0.84
8004,SAZERAC CO INC,3758,Margaritaville Gold Tequila,14.59,22.99,1750.0,3492,50948.28,3471.0,72632.29,57320.7,6381.44,50293.62,21684.01,29.85,0.99,1.43
4425,MARTIGNETTI COMPANIES,5375,Petrone Limoncello,14.72,18.99,750.0,3460,50931.2,3418.0,68301.82,53817.07,2694.85,144929.24,17370.62,25.43,0.99,1.34
12546,JIM BEAM BRANDS COMPANY,1366,Red Stag by Jim Beam,0.93,1.29,50.0,54506,50690.58,54187.0,69901.23,13650.78,2834.95,123880.97,19210.65,27.48,0.99,1.38
17035,PERNOD RICARD USA,1880,The Glenlivet Nadurra 16 Yr,46.71,63.99,750.0,1085,50680.35,1162.0,81684.38,69598.11,916.69,123780.22,31004.03,37.96,1.07,1.61
660,SAZERAC NORTH AMERICA INC.,8118,Mr Boston Blackberry Brandy,4.54,6.99,750.0,11159,50661.86,11081.0,69280.19,44640.97,8731.26,17932.33,18618.33,26.87,0.99,1.37
10754,PERFECTA WINES,10443,Charles Smith Kung Fu Girl R,6.5,11.99,750.0,7791,50641.5,7541.0,86163.09,40685.17,840.57,28720.52,35521.59,41.23,0.97,1.7
1392,CONSTELLATION BRANDS INC,42413,R M Woodbridge Rsl,5.84,8.99,1500.0,8670,50632.8,8362.0,84854.38,45530.86,1868.85,79528.99,34221.58,40.33,0.96,1.68
9815,WINE GROUP INC,41714,Fish Eye Pnt Grigio,3.22,4.99,750.0,15720,50618.4,15667.0,84071.33,36680.22,1747.38,27100.41,33452.93,39.79,1.0,1.66
9165,ULTRA BEVERAGE COMPANY LLP,37821,Frescobaldi Sangiovese Remo,4.6,10.99,750.0,11000,50600.0,11171.0,79406.29,22294.04,1251.85,68054.7,28806.29,36.28,1.02,1.57
3252,E & J GALLO WINERY,28890,Peter Vella Wh Znfdl Cal,9.99,14.99,5000.0,5063,50579.37,5013.0,75144.87,48102.91,3759.75,61966.91,24565.5,32.69,0.99,1.49
5270,MANGO BOTTLING INC,7917,Tooters Ala-Bama Slama 15 Pk,6.92,9.99,375.0,7300,50516.0,6824.0,62041.76,29409.67,2681.25,1034.42,11525.76,18.58,0.93,1.23
12546,JIM BEAM BRANDS COMPANY,1484,Knob Creek Rye,46.82,60.99,1750.0,1077,50425.14,652.0,36883.48,33143.14,1199.12,123880.97,-13541.66,-36.71,0.61,0.73
17035,PERNOD RICARD USA,8131,Lillet White French Aperiti,10.38,17.99,750.0,4853,50374.14,4821.0,86729.79,55103.37,534.79,123780.22,36355.65,41.92,0.99,1.72
3252,E & J GALLO WINERY,35862,Allegrini Palazzo Della Tor,13.6,19.99,750.0,3702,50347.2,3379.0,67061.21,34456.65,376.2,61966.91,16714.01,24.92,0.91,1.33
653,STATE WINE & SPIRITS,2810,Bib & Tucker Bourbon,43.74,59.99,750.0,1151,50344.74,1005.0,56269.95,42160.47,792.23,8014.98,5925.21,10.53,0.87,1.12
4425,MARTIGNETTI COMPANIES,211,Cold River Gin,19.83,24.99,750.0,2534,50249.22,2492.0,70184.08,54607.63,1964.98,144929.24,19934.86,28.4,0.98,1.4
9819,TREASURY WINE ESTATES,33037,Beringer Fndrs Est Cab Svgn,10.88,15.99,1500.0,4615,50211.2,4519.0,82337.81,50220.66,1008.05,14836.57,32126.61,39.02,0.98,1.64
8892,TRINCHERO FAMILY ESTATES,14054,Seaglass Rsl,6.07,8.99,750.0,8271,50204.97,8254.0,74203.46,37128.7,919.11,11595.97,23998.49,32.34,1.0,1.48
4425,MARTIGNETTI COMPANIES,2259,Redemption Rye Whiskey,22.89,29.99,750.0,2193,50197.77,1655.0,43224.45,32709.48,1304.6,144929.24,-6973.32,-16.13,0.75,0.86
480,BACARDI USA INC,5230,Bacardi Party Drinks Bahama,9.92,12.99,1750.0,5047,50066.24,5047.0,72655.53,51046.89,9276.59,89286.27,22589.29,31.09,1.0,1.45
12546,JIM BEAM BRANDS COMPANY,8819,Leroux Blackberry Brandy,5.1,6.99,750.0,9810,50031.0,9839.0,73185.61,45973.4,7751.51,123880.97,23154.61,31.64,1.0,1.46
3252,E & J GALLO WINERY,17876,Darkhorse Cab Svgn,5.33,7.99,750.0,9368,49931.44,9179.0,73340.21,32511.31,1023.94,61966.91,23408.77,31.92,0.98,1.47
7153,PINE STATE TRADING CO,22963,Phillipine de St-Cyrille CdP,16.55,24.99,750.0,3014,49881.7,2788.0,70569.12,42448.23,309.44,15884.82,20687.42,29.32,0.93,1.41
480,BACARDI USA INC,4204,Bacardi Coco Rum,7.74,11.99,750.0,6438,49830.12,6521.0,72356.79,42292.85,5138.19,89286.27,22526.67,31.13,1.01,1.45
7153,PINE STATE TRADING CO,25832,Dry Creek Fume Bl Sonoma,6.53,11.99,750.0,7630,49823.9,7243.0,78827.57,40070.6,806.09,15884.82,29003.67,36.79,0.95,1.58
480,BACARDI USA INC,8154,Cazadores Reposado Tequila,16.05,21.99,750.0,3104,49819.2,3019.0,67818.81,46834.17,2379.54,89286.27,17999.61,26.54,0.97,1.36
9552,M S WALKER INC,31356,Justin Isosceles Paso Roble,54.41,79.99,750.0,915,49785.15,497.0,39755.03,24076.99,55.23,55551.82,-10030.12,-25.23,0.54,0.8
9165,ULTRA BEVERAGE COMPANY LLP,6126,Sogno di Sorrento Crema Lem,18.11,28.99,750.0,2747,49748.17,2638.0,74619.62,52829.4,2079.22,68054.7,24871.45,33.33,0.96,1.5
9819,TREASURY WINE ESTATES,19735,Beringer Quantum Red Napa Vl,41.93,64.99,750.0,1185,49687.05,1032.0,31159.68,8392.26,115.61,14836.57,-18527.37,-59.46,0.87,0.63
9165,ULTRA BEVERAGE COMPANY LLP,5962,Vermont Ice Maple Creme,17.26,23.99,750.0,2874,49605.24,2589.0,62893.11,46126.03,2040.95,68054.7,13287.87,21.13,0.9,1.27
12546,JIM BEAM BRANDS COMPANY,8103,Sauza Gold Tequila,0.77,0.99,50.0,64416,49600.32,63538.0,62902.62,11432.52,3327.52,123880.97,13302.3,21.15,0.99,1.27
17035,PERNOD RICARD USA,5875,Malibu Light Bl Hawaiian RTD,12.22,16.99,1750.0,4056,49564.32,4027.0,73573.73,55167.87,7402.97,123780.22,24009.41,32.63,0.99,1.48
1128,BROWN-FORMAN CORP,1982,Herradura Silver Tequila,15.82,21.99,375.0,3133,49564.06,2491.0,44534.09,35296.35,975.24,68601.68,-5029.97,-11.29,0.8,0.9
9625,WESTERN SPIRITS BEVERAGE CO,1226,Lexington Bourbon,19.99,29.99,750.0,2475,49475.25,2472.0,61932.28,51293.53,1949.79,1933.19,12457.03,20.11,1.0,1.25
17035,PERNOD RICARD USA,6232,Avion Reserva 44 Extra Anejo,105.26,139.99,750.0,470,49472.2,289.0,37427.11,35107.29,228.15,123780.22,-12045.09,-32.18,0.61,0.76
3960,DIAGEO NORTH AMERICA INC,1068,Capt Morgan Jack O Blast,11.44,14.99,750.0,4318,49397.92,4313.0,64651.87,18692.53,3395.77,257032.07,15253.95,23.59,1.0,1.31
1392,CONSTELLATION BRANDS INC,29212,R Mondavi Merlot Pvt Sel,4.59,7.99,750.0,10761,49392.99,10248.0,85846.59,40722.01,1141.6,79528.99,36453.6,42.46,0.95,1.74
10754,PERFECTA WINES,33731,Hopler Gruner Veltliner,7.48,12.99,750.0,6585,49255.8,5734.0,71124.66,33288.37,639.09,28720.52,21868.86,30.75,0.87,1.44
1128,BROWN-FORMAN CORP,5197,Southern Comfort,5.75,8.99,375.0,8555,49191.25,8679.0,72706.21,42506.68,3406.38,68601.68,23514.96,32.34,1.01,1.48
9819,TREASURY WINE ESTATES,35959,Stags Leap Winery Cab Svgn,32.46,49.99,750.0,1512,49079.52,1308.0,71526.92,45351.75,145.09,14836.57,22447.4,31.38,0.87,1.46
1392,CONSTELLATION BRANDS INC,27835,Wild Horse CC Pnt Nr,9.14,14.99,750.0,5365,49036.1,6446.0,106295.54,54032.26,717.29,79528.99,57259.44,53.87,1.2,2.17
3252,E & J GALLO WINERY,8361,Carlo Rossi Chablis Calif,10.06,14.99,4000.0,4873,49022.38,4892.0,73331.08,47997.98,2935.2,61966.91,24308.7,33.15,1.0,1.5
17035,PERNOD RICARD USA,290,Aberlour A'Bunadh Sngle Malt,39.05,49.99,750.0,1254,48968.7,874.0,63976.26,55222.48,689.57,123780.22,15007.56,23.46,0.7,1.31
1590,DIAGEO CHATEAU ESTATE WINES,39348,Sterling Vintners Cltn Pnt N,6.5,9.95,750.0,7529,48938.5,9955.0,109708.45,54299.18,1108.49,7259.75,60769.95,55.39,1.32,2.24
8892,TRINCHERO FAMILY ESTATES,6861,Sutter Home Clsc Wh Znfdl,4.13,5.99,187.0,11838,48890.94,11844.0,70945.56,35940.0,342.27,11595.97,22054.62,31.09,1.0,1.45
516,BANFI PRODUCTS CORP,8232,Riunite Lambrusco,6.24,8.99,1500.0,7826,48834.24,7754.0,65995.46,39132.19,1731.41,8510.41,17161.22,26.0,0.99,1.35
10754,PERFECTA WINES,14551,Cava Mistinguett Brut,5.29,15.99,750.0,9224,48794.96,10814.0,86403.86,22523.81,1212.2,28720.52,37608.9,43.53,1.17,1.77
8112,MOET HENNESSY USA INC,1086,Hennessy VSOP Privilege VAP,37.29,46.99,750.0,1308,48775.32,1068.0,50185.32,19171.92,841.12,48347.26,1410.0,2.81,0.82,1.03
9552,M S WALKER INC,11460,Freemark Abbey Cab Svgn Napa,27.02,39.99,750.0,1805,48771.1,1665.0,67475.35,38642.47,184.97,55551.82,18704.25,27.72,0.92,1.38
4380,CHARLES JACQUIN ET CIE INC,5137,Irish Manor Irish Cream,6.61,9.99,750.0,7371,48722.31,7025.0,69375.75,48093.38,5535.89,1675.39,20653.44,29.77,0.95,1.42
4425,MARTIGNETTI COMPANIES,14363,Educated Guess Cab Svgn Napa,13.51,20.99,750.0,3606,48717.06,3550.0,85683.5,46190.9,394.79,144929.24,36966.44,43.14,0.98,1.76
7153,PINE STATE TRADING CO,45496,Conquista Malbec Mendoza,5.29,8.99,750.0,9209,48715.61,9149.0,73048.91,35698.95,1019.42,15884.82,24333.3,33.31,0.99,1.5
7153,PINE STATE TRADING CO,39691,Smith & Hook Lucia Cab Svgn,13.79,21.99,750.0,3532,48706.28,3365.0,73005.35,40736.24,373.88,15884.82,24299.07,33.28,0.95,1.5
7153,PINE STATE TRADING CO,2030,Glen Moray 12 Yr Scotch,23.48,30.99,750.0,2073,48674.04,2023.0,62073.77,50890.44,1595.33,15884.82,13399.73,21.59,0.98,1.28
3960,DIAGEO NORTH AMERICA INC,3547,Ketel One Vodka,2.2,2.79,50.0,22113,48648.6,21498.0,59979.42,15163.65,1122.03,257032.07,11330.82,18.89,0.97,1.23
10754,PERFECTA WINES,3703,OuterSpace Vodka,4.64,5.99,50.0,10480,48627.2,9710.0,58162.9,14513.77,506.26,28720.52,9535.7,16.39,0.93,1.2
6785,PALM BAY INTERNATIONAL INC,6651,Rocca Delle Macie Chianti C,7.79,12.99,750.0,6239,48601.81,6276.0,78422.24,45447.67,697.26,13605.41,29820.43,38.03,1.01,1.61
516,BANFI PRODUCTS CORP,18142,Banfi Brunello Montalcino,40.4,59.99,750.0,1203,48601.2,1887.0,111974.13,59779.41,209.78,8510.41,63372.93,56.6,1.57,2.3
